ElementID, VELOCITY1_X
11975, 9.945728121479e-05
11976, 9.949272039271e-05
11977, 9.920519458289e-05
11978, 9.899651167692e-05
11979, 9.361577081602e-05
11980, 9.331236897290e-05
11981, 9.315137541292e-05
11982, 9.346926632289e-05
11983, 9.934723062147e-05
11984, 9.937244319726e-05
11985, 1.019534719741e-04
11986, 1.019894856209e-04
11987, 1.026814619539e-04
11988, 1.027025142196e-04
11989, 1.006516410966e-04
11990, 1.006593231172e-04
11991, 1.024788257167e-04
11992, 1.024494718001e-04
11993, 9.873479714713e-05
11994, 9.878092427803e-05
11995, 1.046191086139e-04
11996, 1.045169590772e-04
11997, 6.619878579871e-05
11998, 9.955609691327e-05
11999, 9.951870865039e-05
12000, 9.953604188318e-05
12001, 9.657910225327e-05
12002, 9.641643916832e-05
12003, 9.631924875571e-05
12004, 9.651679384696e-05
12005, 1.004633639278e-04
12006, 1.004715015291e-04
12007, 9.924401120888e-05
12008, 9.930007393212e-05
12009, 9.888498292162e-05
12010, 9.890569722466e-05
12011, 9.768625977994e-05
12012, 9.762935933598e-05
12013, 9.798907409860e-05
12014, 9.799095061414e-05
12015, 1.022166444744e-04
12016, 1.022482149427e-04
12017, 1.022813219951e-04
12018, 1.022495154332e-04
12019, 1.012270787547e-04
12020, 1.012084837960e-04
12021, 1.180746594555e-04
12022, 9.809260667320e-05
12023, 1.004731192754e-04
12024, 1.004435539483e-04
12025, 1.003185073510e-04
12026, 1.003447160971e-04
12027, 1.021751727446e-04
12028, 1.000906740531e-04
12029, 1.000735576212e-04
12030, 1.003182192442e-04
12031, 1.003275667862e-04
12032, 9.857962466237e-05
12033, 9.859455097787e-05
12034, 7.828822934720e-05
12035, 7.679333831818e-05
12036, 7.932944738707e-05
12037, 7.944586839003e-05
12038, 1.116935492677e-04
12039, 1.115845139482e-04
12040, 1.000109762137e-04
12041, 1.051439368395e-04
12042, 1.050071277395e-04
12043, 9.370720418482e-05
12044, 9.395302189016e-05
12045, 9.423066069586e-05
12046, 1.012265724897e-04
12047, 1.012298379166e-04
12048, 1.029625923403e-04
12049, 1.030399623808e-04
12050, 9.874357471383e-05
12051, 9.871247668038e-05
12052, 9.986467945707e-05
12053, 9.989187446251e-05
12054, 9.994584479550e-05
12055, 9.963608399186e-05
12056, 9.985458562529e-05
12057, 9.994185948513e-05
12058, 8.825016155314e-05
12059, 8.990913925195e-05
12060, 1.028449441143e-04
12061, 1.028857278950e-04
12062, 9.797928582570e-05
12063, 1.008218515525e-04
12064, 1.007034307790e-04
12065, 1.006086081292e-04
12066, 1.029294124677e-04
12067, 1.028412503501e-04
12068, 1.027583092223e-04
12069, 1.028213947866e-04
12070, 1.005409582543e-04
12071, 1.005147665053e-04
12072, 9.984132546035e-05
12073, 1.000071078727e-04
12074, 1.003028151602e-04
12075, 1.002291936153e-04
12076, 9.501899317554e-05
12077, 9.492042399003e-05
12078, 1.030198152358e-04
12079, 1.030348050480e-04
12080, 9.871484864423e-05
12081, 9.868754363958e-05
12082, 1.056939890212e-04
12083, 1.056057850253e-04
12084, 8.862775566617e-05
12085, 8.931633413535e-05
12086, 9.885137308444e-05
12087, 9.884568845261e-05
12088, 9.600167696873e-05
12089, 9.621382638666e-05
12090, 9.616708123147e-05
12091, 9.611687363265e-05
12092, 1.223548348804e-04
12093, 1.218570443864e-04
12094, 1.116199980903e-04
12095, 1.117696347250e-04
12096, 1.000708795638e-04
12097, 1.000604053288e-04
12098, 9.992709083170e-05
12099, 9.993088344250e-05
12100, 9.835737287765e-05
12101, 1.035572350761e-04
12102, 1.032170152293e-04
12103, 1.030631288943e-04
12104, 1.034033523044e-04
12105, 1.008849465066e-04
12106, 1.009181603378e-04
12107, 9.865909450661e-05
12108, 9.702839278495e-05
12109, 9.716474850440e-05
12110, 9.713840156326e-05
12111, 9.701417810089e-05
12112, 1.002827344168e-04
12113, 1.002809485978e-04
12114, 1.000995512169e-04
12115, 1.001163288463e-04
12116, 1.017364057834e-04
12117, 1.017007078473e-04
12118, 9.457056525403e-05
12119, 9.486276316378e-05
12120, 9.121820798423e-05
12121, 9.075135605261e-05
12122, 8.430059052888e-05
12123, 8.695253012480e-05
12124, 9.538559163482e-05
12125, 9.543625137708e-05
12126, 1.041674798898e-04
12127, 1.060118988011e-04
12128, 1.255716260619e-04
12129, 1.201613625305e-04
12130, 1.019365729910e-04
12131, 1.019168221691e-04
12132, 1.027043761559e-04
12133, 1.027162057107e-04
12134, 1.045207780926e-04
12135, 1.044740530060e-04
12136, 1.019327392135e-04
12137, 1.019394025475e-04
12138, 9.985785990528e-05
12139, 9.968633510668e-05
12140, 9.932763014571e-05
12141, 9.956685164970e-05
12142, 9.867453588750e-05
12143, 9.869777926587e-05
12144, 1.021131665746e-04
12145, 1.021620323535e-04
12146, 8.802682141157e-05
12147, 8.729116881711e-05
12148, 8.592747682096e-05
12149, 8.598658637206e-05
12150, 1.005001747036e-04
12151, 1.004452313562e-04
12152, 1.024088578861e-04
12153, 1.026172070316e-04
12154, 1.026425079777e-04
12155, 1.022347636464e-04
12156, 1.020447792096e-04
12157, 1.020473749083e-04
12158, 1.052103254441e-04
12159, 1.053551014771e-04
12160, 1.016665643058e-04
12161, 1.015107574603e-04
12162, 9.956219122158e-05
12163, 9.951901496880e-05
12164, 9.949487818817e-05
12165, 9.953039450756e-05
12166, 1.001468872803e-04
12167, 1.019055222802e-04
12168, 1.019025888081e-04
12169, 1.020259362240e-04
12170, 1.020247516302e-04
12171, 1.016345226657e-04
12172, 1.017532953338e-04
12173, 9.265263999745e-05
12174, 9.298244079779e-05
12175, 1.018267960585e-04
12176, 1.018648312856e-04
12177, 9.937678768444e-05
12178, 9.943228965846e-05
12179, 1.014867068656e-04
12180, 1.015830127291e-04
12181, 7.694712830640e-05
12182, 7.308093741440e-05
12183, 9.965548464719e-05
12184, 9.936778903444e-05
12185, 9.893375168957e-05
12186, 9.926239578826e-05
12187, 1.025217661986e-04
12188, 1.025404996505e-04
12189, 9.854599955303e-05
12190, 9.854997153975e-05
12191, 9.965868254858e-05
12192, 9.965506857370e-05
12193, 9.873975885881e-05
12194, 9.874269628936e-05
12195, 7.652015840035e-05
12196, 7.492352035403e-05
12197, 8.994420872490e-05
12198, 8.915143672536e-05
12199, 9.736454292335e-05
12200, 9.743125745131e-05
12201, 1.004192300685e-04
12202, 1.003996088331e-04
12203, 9.959258641935e-05
12204, 9.931265966032e-05
12205, 9.872886473731e-05
12206, 9.873779704407e-05
12207, 9.833003703212e-05
12208, 9.835259874913e-05
12209, 1.002817279297e-04
12210, 1.002112964828e-04
12211, 1.001256225431e-04
12212, 1.001787935653e-04
12213, 9.822960855376e-05
12214, 9.928430952052e-05
12215, 9.767131419030e-05
12216, 9.700778935599e-05
12217, 9.877844236473e-05
12218, 9.876163726723e-05
12219, 9.982945265533e-05
12220, 9.978944221564e-05
12221, 1.049092984746e-04
12222, 1.049849882723e-04
12223, 1.048299558385e-04
12224, 1.047460068888e-04
12225, 1.016112195655e-04
12226, 1.016166615115e-04
12227, 1.016960331844e-04
12228, 1.017043361603e-04
12229, 1.244373891533e-04
12230, 1.223615667679e-04
12231, 9.930616026021e-05
12232, 9.890398092579e-05
12233, 1.019343512112e-04
12234, 1.018138998892e-04
12235, 1.017938577184e-04
12236, 1.018927908343e-04
12237, 1.238139624200e-04
12238, 1.241589912920e-04
12239, 1.483704855349e-04
12240, 1.487866635749e-04
12241, 9.905799303556e-05
12242, 9.904222378443e-05
12243, 9.907949803914e-05
12244, 9.910559556188e-05
12245, 1.018454754590e-04
12246, 1.019582338468e-04
12247, 9.873330301187e-05
12248, 9.870991168224e-05
12249, 1.019631785391e-04
12250, 1.019890588488e-04
12251, 1.019955607558e-04
12252, 1.019630335220e-04
12253, 8.564845247654e-05
12254, 8.657742548958e-05
12255, 8.950949874433e-05
12256, 8.819218912869e-05
12257, 1.000828803095e-04
12258, 1.000346723602e-04
12259, 9.996251210090e-05
12260, 1.000147377381e-04
12261, 9.602959625142e-05
12262, 9.624252176314e-05
12263, 1.017560634023e-04
12264, 1.017534915965e-04
12265, 1.133842939103e-04
12266, 1.136557947408e-04
12267, 9.836657036575e-05
12268, 9.872198907091e-05
12269, 9.741672985895e-05
12270, 9.730628646042e-05
12271, 9.744818026146e-05
12272, 9.753376650754e-05
12273, 1.027052653711e-04
12274, 1.026980130883e-04
12275, 1.026119424954e-04
12276, 1.026275722988e-04
12277, 9.477903227389e-05
12278, 9.463519918749e-05
12279, 1.003549431569e-04
12280, 1.003134839690e-04
12281, 1.003836810102e-04
12282, 1.091403967384e-04
12283, 1.095195389725e-04
12284, 1.030341269161e-04
12285, 1.024471433501e-04
12286, 1.103559410272e-04
12287, 1.096051342582e-04
12288, 1.090005279798e-04
12289, 1.097340894684e-04
12290, 9.333851286108e-05
12291, 9.379232953852e-05
12292, 9.590517342573e-05
12293, 9.551775646412e-05
12294, 9.995946598918e-05
12295, 9.996066700076e-05
12296, 1.000691505033e-04
12297, 1.000685394663e-04
12298, 9.905917225519e-05
12299, 9.907735766065e-05
12300, 9.947582620003e-05
12301, 9.930623982026e-05
12302, 9.896345614082e-05
12303, 9.903288810109e-05
12304, 1.025660889423e-04
12305, 1.025182157089e-04
12306, 1.033992562328e-04
12307, 1.028755257234e-04
12308, 9.217168117305e-05
12309, 9.265531035527e-05
12310, 1.001424416228e-04
12311, 1.001556343278e-04
12312, 1.021674402122e-04
12313, 1.080145246041e-04
12314, 1.076338920595e-04
12315, 6.687622955510e-05
12316, 6.614517068183e-05
12317, 1.007859048069e-04
12318, 1.008428908262e-04
12319, 1.009378305224e-04
12320, 1.009671508506e-04
12321, 7.173408320364e-05
12322, 7.313522047296e-05
12323, 7.063846427962e-05
12324, 6.922127221154e-05
12325, 9.739917211719e-05
12326, 9.749931253666e-05
12327, 8.498647669591e-05
12328, 8.388611976275e-05
12329, 8.185459856831e-05
12330, 8.201095888538e-05
12331, 9.871373206539e-05
12332, 9.870456183831e-05
12333, 9.860847349912e-05
12334, 9.955191236879e-05
12335, 9.951672936210e-05
12336, 9.938615314417e-05
12337, 9.939262285534e-05
12338, 9.780676085592e-05
12339, 9.789993275115e-05
12340, 1.022475398660e-04
12341, 1.013115109458e-04
12342, 1.013509620678e-04
12343, 1.012379095174e-04
12344, 1.011984641758e-04
12345, 1.003957893151e-04
12346, 1.003841856877e-04
12347, 9.438490191985e-05
12348, 9.404320215169e-05
12349, 7.021055895979e-05
12350, 7.351896408443e-05
12351, 1.012683224046e-04
12352, 1.013657531203e-04
12353, 9.896406939160e-05
12354, 9.897914158364e-05
12355, 9.893324966274e-05
12356, 9.891575647660e-05
12357, 1.001356864017e-04
12358, 1.001556149892e-04
12359, 1.002568236560e-04
12360, 1.002505579758e-04
12361, 9.877313283731e-05
12362, 9.875054356436e-05
12363, 9.967573596084e-05
12364, 9.964399852149e-05
12365, 9.734112346015e-05
12366, 9.725731880068e-05
12367, 9.726134143747e-05
12368, 9.736933473553e-05
12369, 9.901304094124e-05
12370, 9.899233903636e-05
12371, 1.025052642888e-04
12372, 1.024492945859e-04
12373, 1.023532623137e-04
12374, 1.024044736267e-04
12375, 9.943097217658e-05
12376, 9.939994838071e-05
12377, 6.726926307799e-05
12378, 6.606350084579e-05
12379, 1.075512453592e-04
12380, 1.053847667409e-04
12381, 9.360408169901e-05
12382, 9.696408633489e-05
12383, 1.037038767597e-04
12384, 1.037719672472e-04
12385, 9.935691688071e-05
12386, 9.935487410065e-05
12387, 1.024862393087e-04
12388, 1.025283946719e-04
12389, 8.423850696539e-05
12390, 8.134608871035e-05
12391, 1.025924142538e-04
12392, 1.025430391186e-04
12393, 1.024457057832e-04
12394, 1.024903377567e-04
12395, 9.877010765802e-05
12396, 9.874460698450e-05
12397, 9.713897798824e-05
12398, 9.756731370706e-05
12399, 9.830790370932e-05
12400, 9.847545042554e-05
12401, 9.736249155281e-05
12402, 9.644951167286e-05
12403, 9.630786138440e-05
12404, 9.835237642893e-05
12405, 1.035623312218e-04
12406, 1.041198082503e-04
12407, 1.003827696767e-04
12408, 1.003370122039e-04
12409, 1.015152129889e-04
12410, 1.015055040114e-04
12411, 1.026889200488e-04
12412, 1.026764532340e-04
12413, 1.110318795450e-04
12414, 1.112919957898e-04
12415, 1.094676397021e-04
12416, 1.094437549202e-04
12417, 9.881152152902e-05
12418, 9.881363369845e-05
12419, 9.874812038215e-05
12420, 9.876229945682e-05
12421, 1.001187538761e-04
12422, 1.001108221508e-04
12423, 1.032889763186e-04
12424, 1.033316520533e-04
12425, 1.032783574826e-04
12426, 1.032423274072e-04
12427, 1.001117950082e-04
12428, 1.000728824334e-04
12429, 1.029967021416e-04
12430, 1.030015052394e-04
12431, 1.025908925366e-04
12432, 1.026329577556e-04
12433, 1.026969324536e-04
12434, 1.026525308483e-04
12435, 1.007408370198e-04
12436, 9.847679667465e-05
12437, 9.884243204580e-05
12438, 9.947601071685e-05
12439, 9.921061950971e-05
12440, 1.025508470199e-04
12441, 1.025578619983e-04
12442, 9.840437088948e-05
12443, 9.848229048611e-05
12444, 9.451773576523e-05
12445, 9.275894857021e-05
12446, 9.320413527060e-05
12447, 9.596308679406e-05
12448, 1.024494200169e-04
12449, 1.024496210658e-04
12450, 9.940034577189e-05
12451, 9.942889214369e-05
12452, 9.943514334616e-05
12453, 9.940036736249e-05
12454, 1.021659749787e-04
12455, 1.021740730289e-04
12456, 1.022880381192e-04
12457, 1.022759325654e-04
12458, 8.406692446886e-05
12459, 8.404874712923e-05
12460, 8.289578976183e-05
12461, 8.258591096477e-05
12462, 9.907745811916e-05
12463, 9.905483920031e-05
12464, 9.908633535930e-05
12465, 9.911326254951e-05
12466, 9.998528689945e-05
12467, 1.000202958021e-04
12468, 1.004137545008e-04
12469, 1.004191208778e-04
12470, 1.002182967289e-04
12471, 1.002145898065e-04
12472, 9.873887410641e-05
12473, 9.872557339030e-05
12474, 1.338905003456e-04
12475, 1.347723902397e-04
12476, 1.000112821884e-04
12477, 1.001123419079e-04
12478, 1.000984777789e-04
12479, 1.027503840725e-04
12480, 1.027167651102e-04
12481, 1.025894793297e-04
12482, 1.026181391519e-04
12483, 9.948131517652e-05
12484, 9.944734134319e-05
12485, 9.958600610898e-05
12486, 9.971901203888e-05
12487, 9.969506137206e-05
12488, 9.953211793090e-05
12489, 9.826573267975e-05
12490, 9.830658532539e-05
12491, 1.024997042949e-04
12492, 1.025531308401e-04
12493, 9.052456608900e-05
12494, 9.118986113865e-05
12495, 9.133527624597e-05
12496, 9.075902359617e-05
12497, 9.782973371660e-05
12498, 9.789447995654e-05
12499, 1.027198528922e-04
12500, 1.027606184997e-04
12501, 1.028846915023e-04
12502, 1.028581157943e-04
12503, 1.013043919791e-04
12504, 1.014039281515e-04
12505, 1.118405397122e-04
12506, 9.071178235639e-05
12507, 9.131071924765e-05
12508, 1.004266666539e-04
12509, 1.005219044711e-04
12510, 1.005280962614e-04
12511, 1.005706559837e-04
12512, 1.005286482355e-04
12513, 9.924667979708e-05
12514, 9.925375687164e-05
12515, 1.042984047429e-04
12516, 1.027553525178e-04
12517, 1.168175339974e-04
12518, 1.188946083386e-04
12519, 9.878689539187e-05
12520, 9.880676362747e-05
12521, 1.029608449667e-04
12522, 1.030443735698e-04
12523, 1.031944571803e-04
12524, 1.030977315150e-04
12525, 1.023513931376e-04
12526, 1.022982773491e-04
12527, 9.990482200487e-05
12528, 9.989997247607e-05
12529, 9.897444416340e-05
12530, 9.899127812453e-05
12531, 9.895064379657e-05
12532, 9.893003820402e-05
12533, 9.795078142144e-05
12534, 9.795266024267e-05
12535, 8.466272602371e-05
12536, 8.627111384960e-05
12537, 9.883729883216e-05
12538, 9.878741606775e-05
12539, 9.874295544065e-05
12540, 9.877339412121e-05
12541, 9.988535629747e-05
12542, 9.986464194865e-05
12543, 9.853056144167e-05
12544, 9.853425644179e-05
12545, 1.102399864537e-04
12546, 8.465643870469e-05
12547, 9.888610335312e-05
12548, 9.824903824571e-05
12549, 9.848682141997e-05
12550, 9.837939280521e-05
12551, 9.379156902262e-05
12552, 9.374411670316e-05
12553, 9.864675526000e-05
12554, 9.864865347973e-05
12555, 9.869100512386e-05
12556, 9.868791223050e-05
12557, 1.021286226521e-04
12558, 1.021682735728e-04
12559, 1.000210479592e-04
12560, 1.001064839785e-04
12561, 1.003049431727e-04
12562, 1.002895813166e-04
12563, 9.988933519303e-05
12564, 9.989343047063e-05
12565, 1.026675843528e-04
12566, 1.026964135740e-04
12567, 1.022140860718e-04
12568, 1.022076048153e-04
12569, 1.117074674069e-04
12570, 1.127564599938e-04
12571, 1.116513694232e-04
12572, 1.112155705843e-04
12573, 9.658656922993e-05
12574, 9.778571154351e-05
12575, 9.588292776517e-05
12576, 9.575923457094e-05
12577, 9.937882113147e-05
12578, 1.018664320641e-04
12579, 1.018527861366e-04
12580, 1.018780862883e-04
12581, 1.018823711279e-04
12582, 9.961099173044e-05
12583, 9.958360426121e-05
12584, 9.958849012962e-05
12585, 9.962981949960e-05
12586, 1.041933796707e-04
12587, 1.042673828263e-04
12588, 1.060639478613e-04
12589, 1.061283223683e-04
12590, 1.024925852435e-04
12591, 1.024835848078e-04
12592, 1.018408869791e-04
12593, 1.017944457539e-04
12594, 9.929262046712e-05
12595, 9.912512657913e-05
12596, 1.006999641645e-04
12597, 1.022707672693e-04
12598, 1.022612905718e-04
12599, 1.021685616988e-04
12600, 1.021767276077e-04
12601, 9.844351658831e-05
12602, 9.854699339961e-05
12603, 1.025999772417e-04
12604, 1.026305377885e-04
12605, 9.230143351742e-05
12606, 9.278784583752e-05
12607, 9.788125593703e-05
12608, 9.763193956030e-05
12609, 8.120331551354e-05
12610, 8.320065952057e-05
12611, 1.020212843987e-04
12612, 1.020603768174e-04
12613, 1.029710214284e-04
12614, 1.029316574492e-04
12615, 1.024506950870e-04
12616, 1.024021975877e-04
12617, 1.023246515604e-04
12618, 1.023684844395e-04
12619, 9.883276367071e-05
12620, 9.880680693682e-05
12621, 9.871941378850e-05
12622, 9.395195671288e-05
12623, 9.400585973533e-05
12624, 9.855264380010e-05
12625, 9.882222515204e-05
12626, 9.950516163171e-05
12627, 9.924278289896e-05
12628, 1.010096282260e-04
12629, 1.009945502401e-04
12630, 1.017589341081e-04
12631, 1.017761211368e-04
12632, 1.018017753159e-04
12633, 1.018110063293e-04
12634, 9.372657500053e-05
12635, 9.338160452459e-05
12636, 1.001354909292e-04
12637, 1.001335024026e-04
12638, 1.000991367547e-04
12639, 1.001439872891e-04
12640, 1.020137590279e-04
12641, 1.025577557608e-04
12642, 1.025793964149e-04
12643, 1.026247045777e-04
12644, 1.035473241528e-04
12645, 9.872587932138e-05
12646, 9.877511520115e-05
12647, 9.883040690396e-05
12648, 9.879980470655e-05
12649, 1.013160927320e-04
12650, 1.012872971077e-04
12651, 1.015169942079e-04
12652, 1.015791395333e-04
12653, 1.015340491736e-04
12654, 1.014639737313e-04
12655, 9.870220505868e-05
12656, 9.878991649129e-05
12657, 9.917882130842e-05
12658, 9.916801309168e-05
12659, 9.873408547765e-05
12660, 9.870408160927e-05
12661, 1.027710344066e-04
12662, 1.027363351107e-04
12663, 9.812961436097e-05
12664, 9.817789318988e-05
12665, 1.020719226657e-04
12666, 1.020767976475e-04
12667, 1.003643783517e-04
12668, 9.533724011327e-05
12669, 9.525217586492e-05
12670, 9.978648947434e-05
12671, 7.843369061335e-05
12672, 7.750495532900e-05
12673, 1.019627711990e-04
12674, 1.019629297406e-04
12675, 9.870837474675e-05
12676, 9.872168048252e-05
12677, 1.129379838910e-04
12678, 1.172964992301e-04
12679, 1.021690443118e-04
12680, 8.412520127970e-05
12681, 8.305695818560e-05
12682, 1.022495415294e-04
12683, 1.022496830569e-04
12684, 1.003562725043e-04
12685, 1.002742196321e-04
12686, 1.195832720790e-04
12687, 1.215200606333e-04
12688, 1.140501051570e-04
12689, 1.141853353985e-04
12690, 9.789097456611e-05
12691, 9.794017311501e-05
12692, 9.841380375164e-05
12693, 1.088850173424e-04
12694, 1.089374046560e-04
12695, 1.064532765206e-04
12696, 1.071525625030e-04
12697, 1.089630511730e-04
12698, 1.078841733099e-04
12699, 1.022926727843e-04
12700, 1.022626091139e-04
12701, 9.934675462974e-05
12702, 9.937117808325e-05
12703, 1.125501052963e-04
12704, 1.145994411905e-04
12705, 1.053484143464e-04
12706, 1.053290965566e-04
12707, 9.808887231495e-05
12708, 9.810744327333e-05
12709, 1.001714876209e-04
12710, 1.001414548818e-04
12711, 1.004315637780e-04
12712, 1.002915019248e-04
12713, 1.028290477659e-04
12714, 1.027941675315e-04
12715, 9.883236903300e-05
12716, 9.880577454641e-05
12717, 9.885472860603e-05
12718, 9.887337982663e-05
12719, 1.028968393946e-04
12720, 1.028990338876e-04
12721, 1.025866913994e-04
12722, 1.026039822747e-04
12723, 1.124017283498e-04
12724, 1.121378418110e-04
12725, 1.070757345171e-04
12726, 1.063909272398e-04
12727, 1.054321221361e-04
12728, 1.061512358522e-04
12729, 9.873530808666e-05
12730, 9.872456201941e-05
12731, 9.905860372324e-05
12732, 9.909293460268e-05
12733, 9.966514638008e-05
12734, 9.983919213220e-05
12735, 1.069546549471e-04
12736, 1.066495676587e-04
12737, 1.062474759577e-04
12738, 1.063887686343e-04
12739, 1.015576377178e-04
12740, 1.015416003214e-04
12741, 9.774095549002e-05
12742, 9.768040725610e-05
12743, 1.110738595808e-04
12744, 1.111498461724e-04
12745, 1.127610554734e-04
12746, 1.122586461595e-04
12747, 9.904258983020e-05
12748, 9.909853211975e-05
12749, 1.083562122868e-04
12750, 1.031638039042e-04
12751, 1.031744283634e-04
12752, 1.023881026982e-04
12753, 1.023658447826e-04
12754, 7.794249744824e-05
12755, 7.958365761624e-05
12756, 1.026759338876e-04
12757, 1.026722412577e-04
12758, 1.026099029322e-04
12759, 1.026120177637e-04
12760, 9.863230040365e-05
12761, 1.023129581487e-04
12762, 1.022792453970e-04
12763, 1.020822162892e-04
12764, 1.020929597888e-04
12765, 9.897549046365e-05
12766, 9.897437348026e-05
12767, 9.892230344185e-05
12768, 9.891676323696e-05
12769, 9.805226038830e-05
12770, 9.804101748496e-05
12771, 9.836572663406e-05
12772, 9.837383718230e-05
12773, 9.948488510231e-05
12774, 1.034800294742e-04
12775, 1.034205428440e-04
12776, 1.000850184820e-04
12777, 1.000591569700e-04
12778, 9.872662424015e-05
12779, 9.873484023879e-05
12780, 9.959833855860e-05
12781, 9.963796269946e-05
12782, 9.967573168682e-05
12783, 9.964085074700e-05
12784, 9.903241426560e-05
12785, 9.896476058916e-05
12786, 1.006177754251e-04
12787, 1.006418895661e-04
12788, 1.007814212511e-04
12789, 1.007630458670e-04
12790, 8.857097748763e-05
12791, 8.348529334617e-05
12792, 1.004187559032e-04
12793, 1.004242359818e-04
12794, 1.023673084045e-04
12795, 1.013371131952e-04
12796, 1.013186794789e-04
12797, 1.001854398773e-04
12798, 1.002146871521e-04
12799, 1.000686514441e-04
12800, 9.844688866279e-05
12801, 1.176042440922e-04
12802, 1.164557316584e-04
12803, 1.142613247494e-04
12804, 1.149837544543e-04
12805, 1.003816908470e-04
12806, 1.003409775140e-04
12807, 1.022808983057e-04
12808, 1.022561743214e-04
12809, 1.004599275395e-04
12810, 1.003936691331e-04
12811, 9.192584173058e-05
12812, 9.155749130205e-05
12813, 1.025327184729e-04
12814, 1.025576691958e-04
12815, 9.876458166591e-05
12816, 9.526461609490e-05
12817, 9.507334987693e-05
12818, 9.998649535885e-05
12819, 9.990136729556e-05
12820, 9.960456896573e-05
12821, 9.975686529953e-05
12822, 1.003422247181e-04
12823, 1.003534086235e-04
12824, 1.005217400589e-04
12825, 1.005179475034e-04
12826, 1.005018890697e-04
12827, 1.003615905148e-04
12828, 9.907282510767e-05
12829, 9.912536621875e-05
12830, 9.914873676197e-05
12831, 1.024021578160e-04
12832, 1.024392300346e-04
12833, 1.023587115896e-04
12834, 1.023361789243e-04
12835, 1.023122399808e-04
12836, 1.023393582850e-04
12837, 9.893690068939e-05
12838, 9.839880292567e-05
12839, 9.995215810180e-05
12840, 9.921467731592e-05
12841, 9.958762644445e-05
12842, 9.866203864670e-05
12843, 9.356623297546e-05
12844, 1.024409577525e-04
12845, 1.024337193693e-04
12846, 8.701076873522e-05
12847, 8.603271126212e-05
12848, 1.019025361912e-04
12849, 1.019376268073e-04
12850, 9.871786022892e-05
12851, 1.020400410821e-04
12852, 1.020094945143e-04
12853, 1.013199145959e-04
12854, 1.011773997831e-04
12855, 1.009418472630e-04
12856, 1.010417830604e-04
12857, 9.622007321831e-05
12858, 9.619361647548e-05
12859, 1.030026298376e-04
12860, 1.029965109312e-04
12861, 1.028583927647e-04
12862, 1.028779047791e-04
12863, 9.876016460285e-05
12864, 9.875409968944e-05
12865, 9.990931784320e-05
12866, 9.990803005224e-05
12867, 9.013587780091e-05
12868, 8.976123009264e-05
12869, 9.854622162045e-05
12870, 1.011758200853e-04
12871, 1.009488311789e-04
12872, 1.022774052474e-04
12873, 1.022493644076e-04
12874, 1.002309159125e-04
12875, 1.001926517984e-04
12876, 1.001517885958e-04
12877, 1.001727494667e-04
12878, 9.862296066937e-05
12879, 9.870671556956e-05
12880, 9.952264920484e-05
12881, 9.975062348799e-05
12882, 9.897896432287e-05
12883, 9.898243846903e-05
12884, 9.893486236412e-05
12885, 9.892681758111e-05
12886, 1.004176321670e-04
12887, 1.004035882309e-04
12888, 9.870586145663e-05
12889, 9.868994883381e-05
12890, 9.867215055568e-05
12891, 9.868785140736e-05
12892, 1.038836710242e-04
12893, 1.041022570575e-04
12894, 1.031520623700e-04
12895, 8.082261831818e-05
12896, 8.175804169336e-05
12897, 1.000845731311e-04
12898, 1.000836358703e-04
12899, 1.019943087668e-04
12900, 1.020003808753e-04
12901, 1.020863329244e-04
12902, 1.020799386456e-04
12903, 1.006952324319e-04
12904, 1.006153488067e-04
12905, 1.036153288220e-04
12906, 1.035870985667e-04
12907, 8.870124218343e-05
12908, 8.890754873031e-05
12909, 1.017440352426e-04
12910, 1.017375534786e-04
12911, 9.335304797455e-05
12912, 9.391007390965e-05
12913, 1.016229610318e-04
12914, 1.016087201852e-04
12915, 9.996102296446e-05
12916, 1.000062963804e-04
12917, 9.976055888241e-05
12918, 1.011326888555e-04
12919, 9.870873656773e-05
12920, 9.870469806925e-05
12921, 9.909429977296e-05
12922, 9.918145170682e-05
12923, 1.140980579450e-04
12924, 1.122598998949e-04
12925, 1.018451080512e-04
12926, 1.018419346313e-04
12927, 9.068242732658e-05
12928, 9.102038904169e-05
12929, 1.018188893914e-04
12930, 1.104603121658e-04
12931, 1.096601250560e-04
12932, 9.751061876465e-05
12933, 9.752906543105e-05
12934, 1.013415286610e-04
12935, 1.013729031443e-04
12936, 1.026696005526e-04
12937, 9.664012428235e-05
12938, 9.687836157664e-05
12939, 9.838084868737e-05
12940, 1.010476838387e-04
12941, 1.011480906001e-04
12942, 9.828246392679e-05
12943, 9.836629340880e-05
12944, 7.838417779565e-05
12945, 8.102861741331e-05
12946, 8.011698660505e-05
12947, 8.197232351981e-05
12948, 1.023246102940e-04
12949, 1.023191111399e-04
12950, 9.945967731880e-05
12951, 9.877662381813e-05
12952, 9.873611361910e-05
12953, 9.566064405790e-05
12954, 9.559819618823e-05
12955, 1.016605600914e-04
12956, 1.016508213273e-04
12957, 9.976741996165e-05
12958, 9.960128510383e-05
12959, 1.021983959459e-04
12960, 1.022019769406e-04
12961, 1.022616818983e-04
12962, 1.022607213320e-04
12963, 9.922960017727e-05
12964, 9.896087400764e-05
12965, 9.862806091858e-05
12966, 9.889457371206e-05
12967, 9.887023299679e-05
12968, 1.006441542264e-04
12969, 1.006249423543e-04
12970, 1.004613863352e-04
12971, 1.004751697244e-04
12972, 1.079766152930e-04
