"TIME", "PRESSURE1", "TEMPERATURE1"
1.839600000000e+08, 7.881565777371e+06, 4.231499999586e+02
1.865880000000e+08, 7.881565777371e+06, 4.231499999585e+02
1.892160000000e+08, 7.881565777371e+06, 4.231499999584e+02
1.918440000000e+08, 7.881565777371e+06, 4.231499999583e+02
1.944720000000e+08, 7.881565777371e+06, 4.231499999582e+02
1.971000000000e+08, 7.881565777371e+06, 4.231499999581e+02
1.997280000000e+08, 7.881565777371e+06, 4.231499999581e+02
2.023560000000e+08, 7.881565777371e+06, 4.231499999580e+02
2.049840000000e+08, 7.881565777371e+06, 4.231499999579e+02
2.076120000000e+08, 7.881565777371e+06, 4.231499999578e+02
2.102400000000e+08, 7.881565777371e+06, 4.231499999577e+02
2.128680000000e+08, 7.881565777371e+06, 4.231499999577e+02
2.154960000000e+08, 7.881565777371e+06, 4.231499999577e+02
2.181240000000e+08, 7.881565777371e+06, 4.231499999577e+02
2.207520000000e+08, 7.881565777371e+06, 4.231499999577e+02
2.233800000000e+08, 7.881565777371e+06, 4.231499999578e+02
2.260080000000e+08, 7.881565777371e+06, 4.231499999580e+02
2.286360000000e+08, 7.881565777371e+06, 4.231499999582e+02
2.312640000000e+08, 7.881565777371e+06, 4.231499999585e+02
2.338920000000e+08, 7.881565777371e+06, 4.231499999589e+02
2.365200000000e+08, 7.881565777371e+06, 4.231499999593e+02
2.391480000000e+08, 7.881565777371e+06, 4.231499999598e+02
2.417760000000e+08, 7.881565777371e+06, 4.231499999602e+02
2.444040000000e+08, 7.881565777371e+06, 4.231499999607e+02
2.470320000000e+08, 7.881565777371e+06, 4.231499999610e+02
2.496600000000e+08, 7.881565777371e+06, 4.231499999613e+02
2.522880000000e+08, 7.881565777371e+06, 4.231499999614e+02
2.549160000000e+08, 7.881565777371e+06, 4.231499999612e+02
2.575440000000e+08, 7.881565777371e+06, 4.231499999608e+02
2.601720000000e+08, 7.881565777371e+06, 4.231499999598e+02
2.628000000000e+08, 7.881565777371e+06, 4.231499999584e+02
2.654280000000e+08, 7.881565777371e+06, 4.231499999563e+02
2.680560000000e+08, 7.881565777371e+06, 4.231499999535e+02
2.706840000000e+08, 7.881565777371e+06, 4.231499999498e+02
2.733120000000e+08, 7.881565777371e+06, 4.231499999452e+02
2.759400000000e+08, 7.881565777371e+06, 4.231499999396e+02
2.785680000000e+08, 7.881565777371e+06, 4.231499999330e+02
2.811960000000e+08, 7.881565777371e+06, 4.231499999253e+02
2.838240000000e+08, 7.881565777371e+06, 4.231499999167e+02
2.864520000000e+08, 7.881565777371e+06, 4.231499999071e+02
2.890800000000e+08, 7.881565777371e+06, 4.231499998968e+02
2.917080000000e+08, 7.881565777371e+06, 4.231499998861e+02
2.943360000000e+08, 7.881565777371e+06, 4.231499998752e+02
2.969640000000e+08, 7.881565777371e+06, 4.231499998648e+02
