NodeID, PRESSURE1, DISPLACEMENT_X1, DISPLACEMENT_Y1, DISPLACEMENT_Z1, STRESS_XX, STRESS_YY, STRESS_ZZ, STRESS_XY, STRESS_XZ, STRESS_YZ, STRAIN_XX, STRAIN_YY, STRAIN_ZZ, STRAIN_XY, STRAIN_XZ, STRAIN_YZ
75, 2.000000000000e+07, 0.000000000000e+00, 0.000000000000e+00, 7.499999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 1.999999999999e+07, -4.214564654970e-07, 2.674063303769e-06, 2.400051049062e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999993e-04, -1.053641163742e-16, 6.685158259423e-16, 6.000127622655e-16
76, 2.000000000000e+07, 2.500000000000e-04, 0.000000000000e+00, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 1.536895553432e-06, 1.085866671909e-06, -1.091693974014e-06, 9.999999999998e-04, 9.999999999997e-04, 1.000000000000e-03, 3.842238883579e-16, 2.714666679772e-16, -2.729234935034e-16
77, 2.000000000000e+07, 5.000000000000e-04, 0.000000000000e+00, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -8.664441354397e-07, -1.619899578984e-06, 8.897037432022e-08, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -2.166110338599e-16, -4.049748947460e-16, 2.224259358005e-17
78, 2.000000000000e+07, 7.500000000000e-04, 0.000000000000e+00, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 1.511515532798e-07, -3.004816791157e-06, -2.159233517741e-07, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, 3.778788831995e-17, -7.512041977893e-16, -5.398083794352e-17
79, 2.000000000000e+07, 9.999999999999e-04, 0.000000000000e+00, 7.499999999999e-04, 1.999999999999e+07, 1.999999999999e+07, 2.000000000000e+07, 1.639380768769e-06, -8.804705406840e-08, 1.490303444952e-06, 9.999999999996e-04, 9.999999999995e-04, 1.000000000000e-03, 4.098451921924e-16, -2.201176351710e-17, 3.725758612380e-16
80, 2.000000000000e+07, 0.000000000000e+00, 2.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 8.002575221891e-07, -1.270215942114e-06, 5.872431596614e-07, 9.999999999998e-04, 9.999999999997e-04, 1.000000000000e-03, 2.000643805473e-16, -3.175539855285e-16, 1.468107899153e-16
81, 2.000000000000e+07, 2.500000000000e-04, 2.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -6.532435790233e-07, 1.997428932678e-07, -2.738456513186e-07, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, -1.633108947558e-16, 4.993572331696e-17, -6.846141282964e-17
82, 2.000000000000e+07, 5.000000000000e-04, 2.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 5.061936075578e-07, -2.624273865751e-07, 8.864801249503e-08, 1.000000000000e-03, 9.999999999999e-04, 1.000000000000e-03, 1.265484018894e-16, -6.560684664376e-17, 2.216200312376e-17
83, 2.000000000000e+07, 7.500000000000e-04, 2.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 1.343550500886e-07, -6.017589249218e-07, 4.714997106399e-07, 1.000000000000e-03, 9.999999999997e-04, 1.000000000000e-03, 3.358876252215e-17, -1.504397312304e-16, 1.178749276600e-16
84, 2.000000000000e+07, 1.000000000000e-03, 2.500000000000e-04, 7.500000000001e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.265397928440e-06, 2.915321792325e-06, 9.468366192050e-07, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, -5.663494821099e-16, 7.288304480812e-16, 2.367091548013e-16
85, 2.000000000000e+07, 0.000000000000e+00, 5.000000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.446348859529e-06, -4.827460976432e-07, -1.652756981383e-06, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -3.615872148824e-16, -1.206865244108e-16, -4.131892453458e-16
86, 2.000000000000e+07, 2.500000000000e-04, 5.000000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 2.261610010935e-07, 4.344991808007e-07, -5.379195962742e-07, 9.999999999999e-04, 1.000000000000e-03, 1.000000000000e-03, 5.654025027337e-17, 1.086247952002e-16, -1.344798990686e-16
87, 2.000000000000e+07, 5.000000000000e-04, 5.000000000000e-04, 7.499999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 8.243580107154e-08, 1.378007754562e-06, 1.030019398418e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999996e-04, 2.060895026788e-17, 3.445019386406e-16, 2.575048496046e-16
88, 2.000000000000e+07, 7.500000000000e-04, 5.000000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 6.277132727089e-07, 9.569170194955e-07, 8.338925700849e-07, 1.000000000000e-03, 9.999999999999e-04, 1.000000000000e-03, 1.569283181772e-16, 2.392292548739e-16, 2.084731425212e-16
89, 2.000000000000e+07, 1.000000000000e-03, 5.000000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.693149231920e-06, -3.768818197431e-08, -1.190589924907e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, -4.232873079799e-16, -9.422045493579e-18, -2.976474812269e-16
90, 2.000000000000e+07, 0.000000000000e+00, 7.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 5.059776851061e-07, -3.726321935903e-07, -2.500684318366e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999998e-04, 1.264944212765e-16, -9.315804839756e-17, -6.251710795915e-16
91, 2.000000000000e+07, 2.500000000000e-04, 7.500000000000e-04, 7.500000000001e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -3.768117042117e-07, 3.943510904899e-07, -2.278239332873e-07, 9.999999999997e-04, 1.000000000000e-03, 1.000000000000e-03, -9.420292605292e-17, 9.858777262248e-17, -5.695598332183e-17
92, 2.000000000000e+07, 5.000000000000e-04, 7.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 2.045098940481e-07, 8.416663045170e-07, 9.459199348974e-07, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, 5.112747351202e-17, 2.104165761293e-16, 2.364799837243e-16
93, 2.000000000000e+07, 7.500000000000e-04, 7.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 3.242873273690e-07, 3.633397613679e-07, 2.255756285008e-07, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, 8.107183184226e-17, 9.083494034197e-17, 5.639390712520e-17
94, 2.000000000000e+07, 1.000000000000e-03, 7.500000000000e-04, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 7.827129530897e-07, -2.156536410541e-07, -1.154974775788e-07, 9.999999999999e-04, 9.999999999999e-04, 9.999999999999e-04, 1.956782382724e-16, -5.391341026353e-17, -2.887436939470e-17
95, 2.000000000000e+07, 0.000000000000e+00, 9.999999999999e-04, 7.499999999999e-04, 1.999999999999e+07, 1.999999999999e+07, 2.000000000000e+07, 1.860863586364e-06, 1.784889050045e-06, -2.061929817135e-07, 9.999999999993e-04, 9.999999999995e-04, 1.000000000000e-03, 4.652158965910e-16, 4.462222625112e-16, -5.154824542837e-17
96, 2.000000000000e+07, 2.500000000000e-04, 1.000000000000e-03, 7.500000000001e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.362692056401e-06, 5.724120279919e-07, 3.053470932431e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999998e-04, -3.406730141003e-16, 1.431030069980e-16, 7.633677331077e-16
97, 2.000000000000e+07, 5.000000000000e-04, 1.000000000000e-03, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.231413828919e-06, -1.552131727057e-06, 8.161924975954e-08, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, -3.078534572297e-16, -3.880329317644e-16, 2.040481243989e-17
98, 2.000000000000e+07, 7.500000000000e-04, 1.000000000000e-03, 7.500000000000e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 4.416880560653e-07, -2.287480256598e-08, -1.446045151723e-07, 1.000000000000e-03, 1.000000000000e-03, 9.999999999999e-04, 1.104220140163e-16, -5.718700641495e-18, -3.615112879308e-17
99, 2.000000000000e+07, 1.000000000000e-03, 1.000000000000e-03, 7.499999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -8.888805403183e-07, -3.042928004321e-06, -3.199406626145e-06, 9.999999999999e-04, 1.000000000000e-03, 1.000000000000e-03, -2.222201350796e-16, -7.607320010802e-16, -7.998516565362e-16
100, 2.000000000000e+07, 0.000000000000e+00, 0.000000000000e+00, 9.999999999998e-04, 1.999999999999e+07, 1.999999999999e+07, 1.999999999999e+07, 7.363262585639e-08, 5.863654491029e-06, 5.743968566095e-06, 9.999999999997e-04, 9.999999999995e-04, 9.999999999997e-04, 1.840815646410e-17, 1.465913622757e-15, 1.435992141524e-15
101, 2.000000000000e+07, 2.499999999999e-04, 0.000000000000e+00, 9.999999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 1.999999999999e+07, 1.154014460872e-06, -1.970824554075e-06, 2.118832915224e-06, 1.000000000000e-03, 1.000000000000e-03, 9.999999999991e-04, 2.885036152180e-16, -4.927061385188e-16, 5.297082288061e-16
102, 2.000000000000e+07, 4.999999999999e-04, 0.000000000000e+00, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 1.430467273950e-06, -9.192466900084e-07, -9.109239705006e-08, 9.999999999998e-04, 1.000000000000e-03, 1.000000000000e-03, 3.576168184875e-16, -2.298116725021e-16, -2.277309926252e-17
103, 2.000000000000e+07, 7.499999999999e-04, 0.000000000000e+00, 9.999999999999e-04, 2.000000000000e+07, 1.999999999999e+07, 2.000000000000e+07, 1.732841060659e-06, -8.121336618306e-07, 1.376971463123e-06, 1.000000000000e-03, 9.999999999995e-04, 9.999999999998e-04, 4.332102651648e-16, -2.030334154577e-16, 3.442428657808e-16
104, 2.000000000000e+07, 1.000000000000e-03, 0.000000000000e+00, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 5.789301119337e-07, 5.149642634215e-07, 4.423698126956e-08, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, 1.447325279834e-16, 1.287410658554e-16, 1.105924531739e-17
105, 2.000000000000e+07, 0.000000000000e+00, 2.499999999999e-04, 9.999999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 1.999999999999e+07, -8.273781825249e-08, 2.025813060744e-06, -9.004825102258e-07, 1.000000000000e-03, 9.999999999999e-04, 9.999999999992e-04, -2.068445456312e-17, 5.064532651861e-16, -2.251206275564e-16
106, 2.000000000000e+07, 2.500000000000e-04, 2.500000000001e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 2.141573665468e-06, 1.534423225133e-06, 2.387296672363e-06, 9.999999999999e-04, 9.999999999999e-04, 1.000000000000e-03, 5.353934163670e-16, 3.836058062832e-16, 5.968241680908e-16
107, 2.000000000000e+07, 5.000000000000e-04, 2.500000000001e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 7.110481286098e-07, -7.763750805604e-07, -2.917960718571e-07, 1.000000000000e-03, 1.000000000000e-03, 9.999999999997e-04, 1.777620321524e-16, -1.940937701401e-16, -7.294901796428e-17
108, 2.000000000000e+07, 7.500000000001e-04, 2.500000000000e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 7.428749947577e-07, 2.843560068402e-06, -2.206641186862e-06, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, 1.857187486894e-16, 7.108900171005e-16, -5.516602967154e-16
109, 2.000000000000e+07, 1.000000000000e-03, 2.499999999999e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -3.267213120352e-06, -1.553221282563e-06, -2.939057915563e-06, 9.999999999999e-04, 1.000000000000e-03, 9.999999999999e-04, -8.168032800880e-16, -3.883053206408e-16, -7.347644788907e-16
110, 2.000000000000e+07, 0.000000000000e+00, 4.999999999999e-04, 1.000000000000e-03, 2.000000000001e+07, 2.000000000000e+07, 2.000000000001e+07, 5.767517603846e-07, -1.318873851473e-07, -5.524625522895e-07, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, 1.441879400961e-16, -3.297184628682e-17, -1.381156380724e-16
111, 2.000000000000e+07, 2.500000000001e-04, 5.000000000000e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 3.163739929561e-07, -7.022539143124e-07, -1.126267623253e-08, 1.000000000000e-03, 1.000000000000e-03, 9.999999999998e-04, 7.909349823903e-17, -1.755634785781e-16, -2.815669058132e-18
112, 2.000000000000e+07, 5.000000000001e-04, 5.000000000001e-04, 9.999999999999e-04, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 7.633695388116e-07, 1.415872634510e-06, 1.953802898993e-06, 9.999999999996e-04, 9.999999999997e-04, 1.000000000001e-03, 1.908423847029e-16, 3.539681586275e-16, 4.884507247482e-16
113, 2.000000000000e+07, 7.500000000000e-04, 4.999999999999e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.248006737571e-06, 1.560612483213e-07, -1.765352325187e-06, 9.999999999999e-04, 1.000000000000e-03, 9.999999999999e-04, -3.120016843927e-16, 3.901531208033e-17, -4.413380812968e-16
114, 2.000000000000e+07, 1.000000000000e-03, 4.999999999999e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.954543333526e-06, 7.041203884429e-07, -2.977749856801e-06, 1.000000000000e-03, 9.999999999998e-04, 1.000000000000e-03, -7.386358333816e-16, 1.760300971107e-16, -7.444374642002e-16
115, 2.000000000000e+07, 0.000000000000e+00, 7.499999999999e-04, 9.999999999999e-04, 1.999999999999e+07, 2.000000000000e+07, 2.000000000000e+07, 2.306780684112e-06, 1.012759214097e-06, -1.810673470943e-06, 9.999999999994e-04, 1.000000000000e-03, 9.999999999999e-04, 5.766951710281e-16, 2.531898035244e-16, -4.526683677358e-16
116, 2.000000000000e+07, 2.500000000000e-04, 7.500000000000e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -8.169159469687e-09, -1.544889849941e-06, 2.330344855031e-06, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -2.042289867422e-18, -3.862224624852e-16, 5.825862137578e-16
117, 2.000000000000e+07, 5.000000000000e-04, 7.500000000000e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -1.839050101143e-06, -1.505063627427e-06, 5.653770467735e-07, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -4.597625252858e-16, -3.762659068568e-16, 1.413442616934e-16
118, 2.000000000000e+07, 7.500000000000e-04, 7.500000000000e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 1.190766738218e-07, 1.776733496332e-07, 7.153099380467e-07, 9.999999999999e-04, 9.999999999999e-04, 9.999999999999e-04, 2.976916845546e-17, 4.441833740831e-17, 1.788274845117e-16
119, 2.000000000000e+07, 1.000000000000e-03, 7.499999999999e-04, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.332423378568e-06, 1.627610555328e-07, -2.547055553525e-06, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -5.831058446421e-16, 4.069026388321e-17, -6.367638883814e-16
120, 2.000000000000e+07, 0.000000000000e+00, 1.000000000000e-03, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, 6.508390577002e-07, -5.000549543282e-07, 1.418384070293e-06, 9.999999999998e-04, 9.999999999998e-04, 1.000000000000e-03, 1.627097644250e-16, -1.250137385820e-16, 3.545960175734e-16
121, 2.000000000000e+07, 2.499999999999e-04, 1.000000000000e-03, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.293786866593e-06, -1.508313648299e-06, -1.764367214440e-06, 1.000000000000e-03, 9.999999999997e-04, 9.999999999999e-04, -5.734467166483e-16, -3.770784120747e-16, -4.410918036100e-16
122, 2.000000000000e+07, 4.999999999999e-04, 1.000000000000e-03, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.542400436773e-06, -1.847326758367e-06, -6.125924143664e-08, 9.999999999999e-04, 1.000000000000e-03, 1.000000000000e-03, -6.356001091933e-16, -4.618316895917e-16, -1.531481035916e-17
123, 2.000000000000e+07, 7.499999999999e-04, 1.000000000000e-03, 1.000000000000e-03, 2.000000000000e+07, 2.000000000000e+07, 2.000000000000e+07, -2.803887531566e-06, -2.900048860937e-06, -2.749873731781e-07, 1.000000000000e-03, 1.000000000000e-03, 1.000000000000e-03, -7.009718828915e-16, -7.250122152341e-16, -6.874684329451e-17
124, 2.000000000000e+07, 9.999999999999e-04, 9.999999999999e-04, 9.999999999999e-04, 1.999999999999e+07, 1.999999999999e+07, 1.999999999999e+07, -8.226178597173e-07, -1.142747068009e-06, -6.405519027297e-07, 9.999999999995e-04, 9.999999999996e-04, 9.999999999996e-04, -2.056544649293e-16, -2.856867670022e-16, -1.601379756824e-16
