"TIME", "TEMPERATURE1"
4.000000000000e+06, 3.583730157305e+01
4.100000000000e+06, 3.593872646740e+01
4.200000000000e+06, 3.603558669464e+01
4.300000000000e+06, 3.612808768398e+01
4.400000000000e+06, 3.621642562105e+01
4.500000000000e+06, 3.630078786338e+01
4.600000000000e+06, 3.638135333729e+01
4.700000000000e+06, 3.645829291709e+01
4.800000000000e+06, 3.653176978724e+01
4.900000000000e+06, 3.660193978830e+01
5.000000000000e+06, 3.666895174739e+01
5.100000000000e+06, 3.673294779370e+01
5.200000000000e+06, 3.679406365996e+01
5.300000000000e+06, 3.685242897020e+01
5.400000000000e+06, 3.690816751474e+01
5.500000000000e+06, 3.696139751266e+01
5.600000000000e+06, 3.701223186255e+01
5.700000000000e+06, 3.706077838196e+01
5.800000000000e+06, 3.710714003603e+01
5.900000000000e+06, 3.715141515593e+01
6.000000000000e+06, 3.719369764738e+01
6.100000000000e+06, 3.723407718981e+01
6.200000000000e+06, 3.727263942658e+01
6.300000000000e+06, 3.730946614663e+01
6.400000000000e+06, 3.734463545793e+01
6.500000000000e+06, 3.737822195314e+01
6.600000000000e+06, 3.741029686788e+01
6.700000000000e+06, 3.744092823173e+01
6.800000000000e+06, 3.747018101256e+01
6.900000000000e+06, 3.749811725433e+01
7.000000000000e+06, 3.752479620869e+01
7.100000000000e+06, 3.755027446061e+01
7.200000000000e+06, 3.757460604842e+01
7.300000000000e+06, 3.759784257844e+01
7.400000000000e+06, 3.762003333440e+01
7.500000000000e+06, 3.764122538200e+01
7.600000000000e+06, 3.766146366871e+01
7.700000000000e+06, 3.768079111911e+01
7.800000000000e+06, 3.769924872594e+01
7.900000000000e+06, 3.771687563703e+01
8.000000000000e+06, 3.773370923836e+01
8.100000000000e+06, 3.774978523329e+01
8.200000000000e+06, 3.776513771838e+01
8.300000000000e+06, 3.777979925561e+01
8.400000000000e+06, 3.779380094150e+01
8.500000000000e+06, 3.780717247307e+01
8.600000000000e+06, 3.781994221080e+01
8.700000000000e+06, 3.783213723877e+01
8.800000000000e+06, 3.784378342215e+01
8.900000000000e+06, 3.785490546201e+01
9.000000000000e+06, 3.786552694776e+01
9.100000000000e+06, 3.787567040713e+01
9.200000000000e+06, 3.788535735399e+01
9.300000000000e+06, 3.789460833396e+01
9.400000000000e+06, 3.790344296800e+01
9.500000000000e+06, 3.791187999400e+01
9.600000000000e+06, 3.791993730655e+01
9.700000000000e+06, 3.792763199489e+01
9.800000000000e+06, 3.793498037913e+01
9.900000000000e+06, 3.794199804491e+01
1.000000000000e+07, 3.794869987640e+01
1.010000000000e+07, 3.795510008793e+01
1.020000000000e+07, 3.796121225407e+01
1.030000000000e+07, 3.796704933848e+01
1.040000000000e+07, 3.797262372139e+01
1.050000000000e+07, 3.797794722583e+01
1.060000000000e+07, 3.798303114274e+01
1.070000000000e+07, 3.798788625491e+01
1.080000000000e+07, 3.799252285982e+01
1.090000000000e+07, 3.799695079152e+01
1.100000000000e+07, 3.800117944149e+01
1.110000000000e+07, 3.800521777852e+01
1.120000000000e+07, 3.800907436775e+01
1.130000000000e+07, 3.801275738885e+01
1.140000000000e+07, 3.801627465337e+01
1.150000000000e+07, 3.801963362127e+01
1.160000000000e+07, 3.802284141680e+01
1.170000000000e+07, 3.802590484355e+01
1.180000000000e+07, 3.802883039893e+01
1.190000000000e+07, 3.803162428793e+01
1.200000000000e+07, 3.803429243627e+01
1.210000000000e+07, 3.803684050298e+01
1.220000000000e+07, 3.803927389241e+01
1.230000000000e+07, 3.804159776568e+01
1.240000000000e+07, 3.804381705163e+01
1.250000000000e+07, 3.804593645728e+01
1.260000000000e+07, 3.804796047780e+01
1.270000000000e+07, 3.804989340605e+01
1.280000000000e+07, 3.805173934170e+01
1.290000000000e+07, 3.805350219990e+01
1.300000000000e+07, 3.805518571961e+01
1.310000000000e+07, 3.805679347150e+01
1.320000000000e+07, 3.805832886554e+01
1.330000000000e+07, 3.805979515824e+01
1.340000000000e+07, 3.806119545956e+01
1.350000000000e+07, 3.806253273947e+01
1.360000000000e+07, 3.806380983429e+01
1.370000000000e+07, 3.806502945269e+01
1.380000000000e+07, 3.806619418143e+01
1.390000000000e+07, 3.806730649085e+01
1.400000000000e+07, 3.806836874011e+01
1.410000000000e+07, 3.806938318220e+01
1.420000000000e+07, 3.807035196871e+01
1.430000000000e+07, 3.807127715440e+01
