NodeID, PRESSURE1, DISPLACEMENT_X1, DISPLACEMENT_Y1, DISPLACEMENT_Z1, STRESS_XX, STRESS_YY, STRESS_ZZ, STRESS_XY, STRESS_XZ, STRESS_YZ, STRAIN_XX, STRAIN_YY, STRAIN_ZZ, STRAIN_XY, STRAIN_XZ, STRAIN_YZ
76, 7.357500000000e+04, -2.571626651368e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 1.013851057829e-09, 1.518625917865e-10, 1.423818535074e-09, -3.995924831795e-20, -1.961004279825e-19, -9.196875000000e-06, 2.534627644571e-19, 3.796564794662e-20, 3.559546337686e-19
77, 7.357500000000e+04, 2.009263115595e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -9.725356046234e-11, -5.604179905357e-11, 2.105192759365e-09, -6.562384358486e-20, -6.784931453805e-20, -9.196875000000e-06, -2.431339011559e-20, -1.401044976339e-20, 5.262981898412e-19
78, 7.357500000000e+04, 2.481708985878e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -8.195593741369e-10, -7.429704258293e-10, -7.220583154064e-10, -4.096250290151e-20, -7.041649368229e-20, -9.196874999999e-06, -2.048898435342e-19, -1.857426064573e-19, -1.805145788516e-19
79, 7.357500000000e+04, 0.000000000000e+00, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -1.592293255413e-11, 9.505775515963e-10, -5.957479225513e-11, 1.657765861587e-19, -1.124295145498e-19, -9.196874999999e-06, -3.980733138532e-21, 2.376443878991e-19, -1.489369806378e-20
80, 7.357500000000e+04, 0.000000000000e+00, 2.600844669453e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -1.570562707485e-10, 6.458461091228e-10, -1.669736317907e-09, 4.260334202119e-20, 9.928138467207e-20, -9.196875000000e-06, -3.926406768713e-20, 1.614615272807e-19, -4.174340794768e-19
81, 7.357500000000e+04, -4.721959400574e-20, 1.480276695884e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 1.470243774800e-10, -1.402334069707e-09, -5.797810235543e-10, 7.700396804019e-20, 8.952115924252e-20, -9.196875000000e-06, 3.675609436999e-20, -3.505835174268e-19, -1.449452558886e-19
82, 7.357500000000e+04, 1.526136502096e-19, -6.591301681468e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 8.693058230431e-11, 5.775622616681e-10, 1.163406149816e-10, -8.432751052092e-20, 1.646229629917e-20, -9.196874999999e-06, 2.173264557608e-20, 1.443905654170e-19, 2.908515374540e-20
83, 7.357500000000e+04, 2.315883942720e-19, 9.892777961479e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -3.446275556688e-10, 1.805048484201e-12, -1.218845448272e-09, -1.078703149794e-19, -8.861440012860e-20, -9.196874999999e-06, -8.615688891720e-20, 4.512621210504e-22, -3.047113620679e-19
84, 7.357500000000e+04, 0.000000000000e+00, 2.819190297329e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -4.366784718289e-10, -1.231780729479e-10, 1.456972913198e-10, 1.877843728991e-19, -2.095584858005e-20, -9.196874999999e-06, -1.091696179572e-19, -3.079451823698e-20, 3.642432282996e-20
85, 7.357500000000e+04, 0.000000000000e+00, 1.881519482732e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 1.538443937369e-10, -2.009274638598e-10, 1.258592458863e-09, 1.502261178861e-19, -1.183294397540e-19, -9.196875000000e-06, 3.846109843421e-20, -5.023186596495e-20, 3.146481147157e-19
86, 7.357500000000e+04, -4.207835443962e-19, 1.902776043563e-21, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -8.238227278039e-12, 1.385229457798e-10, -8.709943096083e-10, 1.439406328104e-19, -9.418568378754e-20, -9.196875000000e-06, -2.059556819510e-21, 3.463073644496e-20, -2.177485774021e-19
87, 7.357500000000e+04, 7.950237327507e-21, -5.903577561818e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 4.905245625363e-10, -1.979497941604e-10, -1.329619613696e-09, -2.222628601222e-19, -1.011909705959e-19, -9.196874999999e-06, 1.226311406341e-19, -4.948744854011e-20, -3.324049034239e-19
88, 7.357500000000e+04, 2.755675517320e-19, 7.693268443656e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 2.236323794883e-10, -9.990607310060e-10, -1.691398490168e-10, -6.424755357019e-20, 1.041779645416e-19, -9.196874999999e-06, 5.590809487208e-20, -2.497651827515e-19, -4.228496225420e-20
89, 7.357500000000e+04, 0.000000000000e+00, 3.470388500763e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 8.958988038011e-11, 1.457471769959e-09, -2.589045717727e-09, 1.349134438779e-19, 8.192036751482e-20, -9.196874999999e-06, 2.239747009503e-20, 3.643679424896e-19, -6.472614294317e-19
90, 7.357500000000e+04, 0.000000000000e+00, 3.555055057789e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -1.484368407695e-10, -8.855054793121e-10, -2.079512376128e-09, 1.215096086272e-19, 4.430141433786e-20, -9.196874999999e-06, -3.710921019238e-20, -2.213763698280e-19, -5.198780940321e-19
91, 7.357500000000e+04, -4.079620956954e-19, 2.048565532711e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -2.438957703154e-10, -1.325103610212e-09, -6.252489993851e-10, 1.457299058808e-19, 5.779016713024e-20, -9.196875000000e-06, -6.097394257885e-20, -3.312759025530e-19, -1.563122498463e-19
92, 7.357500000000e+04, -3.134570962640e-19, 1.694942240931e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 7.195118328351e-10, 8.626966443173e-11, -7.283679692066e-10, -8.521858402806e-20, 9.360607467684e-20, -9.196874999999e-06, 1.798779582088e-19, 2.156741610793e-20, -1.820919923016e-19
93, 7.357500000000e+04, 6.379341884664e-20, 9.957227907593e-20, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 7.941185051876e-10, 2.769483956321e-11, 2.140891015290e-10, -1.051493407573e-19, -2.598708173609e-20, -9.196874999999e-06, 1.985296262969e-19, 6.923709890801e-21, 5.352227538224e-20
94, 7.357500000000e+04, 0.000000000000e+00, 1.499568142277e-19, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -8.063706670064e-10, 2.980204634905e-09, -1.254853469474e-09, -3.223357081811e-20, -5.933802027686e-20, -9.196874999999e-06, -2.015926667516e-19, 7.450511587263e-19, -3.137133673686e-19
95, 7.357500000000e+04, 0.000000000000e+00, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 1.275490395915e-11, -2.839410386449e-09, 3.144946875291e-09, 8.636075495934e-20, 1.307606782790e-19, -9.196875000000e-06, 3.188725989788e-21, -7.098525966122e-19, 7.862367188228e-19
96, 7.357500000000e+04, -5.230058674517e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678749999999e+04, -3.678750000000e+04, -1.103625000000e+05, -1.126576663963e-09, 1.065430283435e-10, 2.152559389234e-09, 2.885798773971e-19, 8.984914281206e-20, -9.196875000000e-06, -2.816441659906e-19, 2.663575708588e-20, 5.381398473084e-19
97, 7.357500000000e+04, -3.703098778854e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -1.477566705079e-09, 1.029614430026e-10, 1.003036295148e-09, -2.074140314070e-19, 5.009451377784e-20, -9.196875000000e-06, -3.693916762698e-19, 2.574036075064e-20, 2.507590737871e-19
98, 7.357500000000e+04, -1.491042413248e-19, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, -3.032730971174e-10, -2.042871331726e-09, 2.275857368628e-09, -1.229450836556e-19, 9.126352832842e-20, -9.196874999999e-06, -7.581827427936e-20, -5.107178329316e-19, 5.689643421569e-19
99, 7.357500000000e+04, 0.000000000000e+00, 0.000000000000e+00, -5.173242187500e-04, -3.678750000000e+04, -3.678750000000e+04, -1.103625000000e+05, 2.822836167919e-12, 4.487928938181e-09, 4.618896824966e-09, -2.802279628352e-21, 1.091765172340e-19, -9.196874999999e-06, 7.057090419797e-22, 1.121982234545e-18, 1.154724206241e-18
100, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, -5.518125000000e-04, -3.179820851074e-10, -1.082298695110e-10, -9.155883162748e-09, -1.122491529578e-10, 2.811644007763e-09, 5.803388016293e-09, 1.998673610584e-19, 2.260625438581e-19, -9.050811739208e-19, -2.806228823944e-20, 7.029110019407e-19, 1.450847004073e-18
101, 0.000000000000e+00, -5.399267991647e-20, 0.000000000000e+00, -5.518125000000e-04, -7.522942269134e-10, -1.147625994236e-09, -7.934033874335e-09, 9.451242870694e-10, -2.032179961807e-09, 7.670450047050e-09, 1.519194804288e-19, 1.024220341894e-19, -7.461466910249e-19, 2.362810717674e-19, -5.080449904519e-19, 1.917612511763e-18
102, 0.000000000000e+00, -4.615564892489e-20, 0.000000000000e+00, -5.518125000000e-04, -2.838014268036e-09, -5.950440140623e-10, 2.662744691406e-09, 3.660098293466e-10, -5.912018715353e-10, 1.124453357601e-10, -3.354103048304e-19, -5.505262100819e-20, 3.519372265005e-19, 9.150245733665e-20, -1.478004678838e-19, 2.811133394003e-20
103, 0.000000000000e+00, 6.080411662703e-19, 0.000000000000e+00, -5.518125000000e-04, -3.055340869196e-09, -4.445972479061e-09, -7.609855856572e-09, 3.580512122596e-10, 2.897295905799e-09, 4.995730981854e-09, -4.165649384538e-21, -1.780224681979e-19, -5.733304630891e-19, 8.951280306489e-20, 7.243239764497e-19, 1.248932745463e-18
104, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, -5.518125000000e-04, 9.253398047804e-10, -1.406505134582e-09, -1.905391400214e-09, 1.982666577701e-10, -5.159010170634e-09, 6.091275260200e-09, 1.754455865139e-19, -1.161254442762e-19, -1.789423275524e-19, 4.956666444253e-20, -1.289752542658e-18, 1.522818815050e-18
105, 0.000000000000e+00, 0.000000000000e+00, 1.951579795212e-19, -5.518125000000e-04, -3.962554728787e-10, -1.931368842634e-09, -2.575006874395e-09, 7.216514854293e-10, 3.769077911789e-09, -2.370646635123e-09, 7.314483069390e-20, -1.187476940804e-19, -1.996350777560e-19, 1.804128713573e-19, 9.422694779473e-19, -5.926616587807e-19
106, 0.000000000000e+00, 1.823177129130e-19, 4.101118249861e-19, -5.518125000000e-04, -4.867452219059e-09, -5.968157523739e-09, -1.290175077884e-08, -1.056378414455e-09, -4.145329532332e-10, -3.271978122459e-10, -1.503897259722e-20, -1.526052407937e-19, -1.019275111845e-18, -2.640946036137e-19, -1.036332383083e-19, -8.179945306149e-20
107, 0.000000000000e+00, -3.299655204752e-19, 2.551680227925e-19, -5.518125000000e-04, -3.296850792367e-09, -5.207141384744e-09, -9.825427582655e-09, -3.452470727443e-10, 3.964658336278e-10, 8.266354324438e-10, 4.611762394613e-20, -1.926535793175e-19, -7.698363165878e-19, -8.631176818607e-20, 9.911645840696e-20, 2.066588581109e-19
108, 0.000000000000e+00, 5.956224315686e-20, 7.928695587965e-19, -5.518125000000e-04, -1.564650631281e-09, -2.358735429198e-09, -4.510923190537e-09, 1.722125445737e-10, 6.792844296495e-10, 3.767721021442e-10, 1.534122351109e-20, -8.395555180179e-20, -3.530332408121e-19, 4.305313614343e-20, 1.698211074124e-19, 9.419302553604e-20
109, 0.000000000000e+00, 0.000000000000e+00, 8.520898971567e-19, -5.518125000000e-04, -4.634777894807e-09, -3.431949835431e-09, -8.464411394016e-09, 8.916126426887e-10, -6.482367920613e-09, 1.118928613884e-09, -1.659845804139e-19, -1.553240973354e-20, -6.453315723281e-19, 2.229031606722e-19, -1.620591980153e-18, 2.797321534709e-19
110, 0.000000000000e+00, 0.000000000000e+00, 7.080145604169e-19, -5.518125000000e-04, -9.760015018401e-11, -2.607009719213e-09, -5.198899089010e-09, -6.867591659653e-10, 2.571261523347e-09, -1.069362289770e-10, 1.853218844449e-19, -1.284869238358e-19, -4.519847215888e-19, -1.716897914913e-19, 6.428153808369e-19, -2.673405724425e-20
111, 0.000000000000e+00, -1.064176191784e-19, 3.828753035464e-19, -5.518125000000e-04, -2.994038794668e-09, -2.081481653704e-09, -7.698091053499e-09, 1.242745597614e-10, -9.744687060299e-10, -1.247819696300e-09, -5.494515911222e-20, 5.917858186440e-20, -6.429162049395e-19, 3.106863994035e-20, -2.436171765075e-19, -3.119549240750e-19
112, 0.000000000000e+00, -4.933992783745e-19, 6.546572469922e-19, -5.518125000000e-04, 1.665945603690e-09, 1.886149902930e-09, -6.604778945984e-10, 1.145377176228e-10, -1.025379941413e-09, -4.399238511255e-10, 1.360048478000e-19, 1.634258951190e-19, -1.548639271016e-19, 2.863442940570e-20, -2.563449853532e-19, -1.099809627814e-19
113, 0.000000000000e+00, 6.769537706992e-20, 6.973849597370e-19, -5.518125000000e-04, -2.339991311828e-09, -9.776144338502e-10, -4.345693582763e-09, 7.765837555641e-10, 1.253257386223e-09, 2.413503411051e-10, -1.008848237619e-19, 6.939120675710e-20, -3.518065319637e-19, 1.941459388910e-19, 3.133143465558e-19, 6.033758527627e-20
114, 0.000000000000e+00, 0.000000000000e+00, 7.416519687469e-19, -5.518125000000e-04, -5.506706202141e-10, -1.182982600767e-10, 3.747402388399e-09, 1.568373252461e-10, -5.479161756938e-09, 5.325582083474e-10, -1.456716142967e-19, -9.178439730851e-20, 3.914433725560e-19, 3.920933131152e-20, -1.369790439235e-18, 1.331395520868e-19
115, 0.000000000000e+00, 0.000000000000e+00, 7.110602302715e-19, -5.518125000000e-04, 3.905483936251e-09, 2.699835022213e-09, 6.114305506344e-09, -8.152727328138e-10, 2.250913940358e-09, 9.034650487109e-10, 1.703415194442e-19, 1.963199113335e-20, 4.458172629416e-19, -2.038181832035e-19, 5.627284850896e-19, 2.258662621777e-19
116, 0.000000000000e+00, -4.174121507413e-19, 1.830374015029e-19, -5.518125000000e-04, 1.036941199573e-09, 1.253550152569e-09, 2.500286200302e-09, 9.161702479614e-10, -1.665540705535e-09, -2.144082070507e-11, 9.819215211822e-21, 3.682933267816e-20, 1.928555054555e-19, 2.290425619904e-19, -4.163851763837e-19, -5.360205176267e-21
117, 0.000000000000e+00, -6.442169155472e-19, 3.774140907681e-19, -5.518125000000e-04, -3.472848675301e-10, -2.516920005746e-10, -7.326335094149e-09, 4.381886268648e-10, -1.370076310637e-09, 1.458982095188e-09, 1.547205214781e-19, 1.666925820103e-19, -7.175808357510e-19, 1.095471567162e-19, -3.425190776593e-19, 3.647455237969e-19
118, 0.000000000000e+00, -5.056119055953e-19, 1.156343865339e-19, -5.518125000000e-04, -8.301697107527e-10, 1.907071833784e-09, -2.292637191204e-10, -4.992948591633e-10, -1.478397622261e-09, -4.913476200180e-11, -1.250206451787e-19, 2.170882673527e-19, -4.960933005726e-20, -1.248237147908e-19, -3.695994055652e-19, -1.228369050045e-20
119, 0.000000000000e+00, 0.000000000000e+00, 6.313145147262e-19, -5.518125000000e-04, 1.030215912579e-10, 4.382549434467e-09, 6.010139941282e-09, 6.346150399903e-10, -7.537199915161e-10, 1.784667433926e-09, -2.493797024667e-19, 2.853572194502e-19, 4.886238596412e-19, 1.586537599976e-19, -1.884299978790e-19, 4.461668584816e-19
120, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, -5.518125000000e-04, 4.506546247285e-09, 3.913555701729e-09, 1.979060471058e-09, 1.703569055376e-10, -1.824164887426e-10, -2.842587151843e-09, 3.033704821880e-19, 2.291427097076e-19, -1.249373597200e-20, 4.258922638440e-20, -4.560412218566e-20, -7.106467879607e-19
121, 0.000000000000e+00, -8.494120804246e-19, 0.000000000000e+00, -5.518125000000e-04, 2.236674845335e-09, 1.302680630033e-09, 2.543629307183e-09, -1.838128259247e-09, -3.535729477150e-09, -3.241816549234e-09, 1.275439952526e-19, 1.077261831295e-20, 1.660052227720e-19, -4.595320648117e-19, -8.839323692874e-19, -8.104541373084e-19
122, 0.000000000000e+00, -5.826246777803e-19, 0.000000000000e+00, -5.518125000000e-04, 3.236436896259e-09, 2.471381321811e-09, 1.544049155200e-08, -1.582692686530e-09, 1.184613464184e-09, -3.315306329136e-10, -1.242721333260e-19, -2.198771746155e-19, 1.401720413698e-18, -3.956731716324e-19, 2.961533660461e-19, -8.288265822841e-20
123, 0.000000000000e+00, -1.248605921004e-19, 0.000000000000e+00, -5.518125000000e-04, 4.852154233959e-10, -1.266869276151e-09, 3.529976311256e-09, -1.257744519576e-09, -3.645754538446e-10, -3.366062281426e-09, -7.963391524053e-21, -2.270253764181e-19, 3.723106849877e-19, -3.144361298940e-19, -9.114386346115e-20, -8.415155703566e-19
124, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, -5.518125000000e-04, -3.855461727653e-09, -3.422996996960e-09, -2.405613486189e-10, 4.943509463558e-12, -3.563220790488e-09, -1.456396888177e-09, -2.939874229932e-19, -2.399553805400e-19, 1.574687188505e-19, 1.235877365890e-21, -8.908051976220e-19, -3.640992220443e-19
